product_id,name,regular_price,promo_price,brand,city
8000032665,Сыр Молокавоз Гауда Голд 45% 180г,219.99,159.99,Молокавоз,spb
1000383360,Сыр Сметанковый Варвара Краса 50% 160г,209.99,149.99,Варвара Краса,spb
1000290041,Сливки ультрапастеризованные Большая Кружка 20% 500г,,179.99,Большая Кружка,spb
1000219465,Сметана Большая кружка 15% 300г,119.99,104.99,Большая Кружка,spb
8000029030,Молоко Обнимуу цельное отборное пастеризованное 3.4-6.0% 930мл,109.99,89.99,Обнимуу,spb
1899800732,Молоко Простоквашино отборное пастеризованное 3.4-4.5% 930мл,109.99,98.99,Простоквашино,spb
1000035016,Молоко пастеризованное Домик в Деревне 2.5% 930мл,,94.99,Домик в Деревне,spb
1000054609,Маргарин Хозяюшка Сливочный Нижегородский 60% 200г,,57.99,Хозяюшка,spb
1000337813,Продукт По-Российски Классический на основе растительного жира 50% весовой,,150.46,Биржа РБ,spb
1844000142,Масло сливочное Северное Молоко Крестьянское из Вологды 72.5% 180г,239.99,189.99,Северное Молоко,spb
1000453157,Творог Село Зеленое 5% 300г,,129.99,Село Зеленое,spb
8000045816,Масло сливочное Вкуснотеево Традиционное 82.5% 180г,,219.99,Вкуснотеево,spb
8000033100,Творог Вкуснотеево 2% 300г,179.99,144.99,Вкуснотеево,spb
8000056331,Майонез на перепелином яйце Mr. Ricco 67% 630г,239.99,169.99,Mr. Ricco,spb
1000074377,Сыр Ламбер 50% весовой,399.99,324.99,Ламбер,spb
1000564747,Сыр Ламбер легкий 30% весовой,344.97,299.97,Ламбер,spb
3454700001,Куриное яйцо C1 10шт в ассортименте,,74.99,,spb
8000023980,Майонез Слобода на перепелиных яйцах 67% 656г,,229.99,Слобода,spb
8000032666,Сливочный сыр 45% Молокавоз 400г,439.99,329.99,Молокавоз,spb
1000143306,Молоко Домик в деревне пастеризованное 2.5% 1.4л,,139.99,Домик в Деревне,spb
1000500641,Сыр Landkaas Гауда 45% весовой,299.97,245.97,Landkaas,spb
1000208902,Сметана Резной Палисад 15% 300г,129.99,82.99,Резной Палисад,spb
1000531928,Кефир Вологодский 3.2% 930г,,92.99,Северное Молоко,spb
1812450029,Молоко Домик в деревне ультрапастеризованное 2.5% 950г,129.99,99.99,Домик в Деревне,spb
1000316961,Сыр Брест-Литовск Финский 45% 200г,279.99,169.0,Брест-Литовск,spb
1000450007,Сыр Sveza творожный Сливочный 60% 150г,149.99,109.99,Sveza,spb
1000208909,Творог Резной палисад традиционный 5% 400г,229.99,169.99,Резной Палисад,spb
1812450001,Молоко Домик в деревне ультрапастеризованное 3.2% 950г,129.99,109.99,Домик в Деревне,spb
1000558908,Майонез Махеевъ Провансаль с лимонным соком 50.5% 630г,219.99,149.99,Махеевъ,spb
1000006089,Сливки Моя цена стерилизованные 10% 200мл,,49.99,Моя цена,spb
1000351083,Молоко Parmalat Natura Premium Comfort безлактозное ультрапастеризованное 1.8% 1л,,149.99,President,spb
1000457364,Биокефирный продукт Домик в деревне 1% 900г,,99.99,Домик в Деревне,spb
1000553875,Молоко Домик в деревне пастеризованное 3.2% 1.9л,,214.99,Домик в Деревне,spb
1000556519,Майонез Ряба Провансаль 67% 350г,,79.99,Ряба,spb
1000233673,Майонез Слобода Провансаль 67% 400мл,169.99,114.99,Слобода,spb
1000156794,Сыр VitaLat Боккончини 40% 100г,209.99,159.99,Vitalat,spb
1000372785,Сметана Простоквашино 15% 300г,,84.99,Простоквашино,spb
1000070643,Масло сливочное Северное молоко Традиционное 82.5% 180г,269.99,209.99,Северное Молоко,spb
1000454692,Сыр Предгорье Кавказа Ассорти 45% 110г,,189.99,Предгорье Кавказа,spb
1000461011,Сливки Магнит ультрапастеризованные 10% 500мл,,119.99,Магнит,spb
8000035449,Сметана Свежее завтра безлактозная 15% 300г,,99.99,Свежее Завтра,spb
1000566266,Масло сливочное Экомилк Традиционное 82.5% 160г,,169.0,Экомилк,spb
2400019178,Творог Пискаревский 5% 250г,,99.99,Пискаревский,spb
1000579063,Сливочный йогурт Карела клубника и печенье Свежее завтра 7% 180г,79.99,67.99,Свежее Завтра,spb
1000082622,Сметана Пискаревская 15% 450г,,124.89,Пискаревский,spb
1000464833,Сыр Предгорье Кавказа Адыгейский 45% весовой,,314.97,Предгорье Кавказа,spb
3181241105,Масло сливочное Домик в деревне Крестьянское 72.5% 180г,,159.99,Домик в Деревне,spb
1000426465,Творог Славянские кружева рассыпчатый 9% 300г,139.99,119.99,Славянские Кружева,spb
1000461810,Сметана Брест-Литовск 15% 300г,,99.99,Брест-Литовск,spb
1000448251,Творог Ясь Белоус 5% 400г,,139.99,Ясь Белоус,spb
1000216596,Сыр Pretto Маскарпоне 80% 250г,399.99,283.99,Pretto,spb
1899913371,Сметана Клевер 20% 300г,,99.99,Клевер,spb
1000367084,Сыр Белебеевский Купеческий 52% 190г,,169.99,Белебеевский,spb
1000350608,Кефир Минская Марка 2.5% 900мл,96.99,84.99,Минская Марка,spb
1000571423,Масса творожная Хозяйство Васильевой Вишня 4.5% 180г,,94.99,Хозяйство Васильевой А.В.,spb
1899910741,Творог Савушкин Нежный 0% 125г,,43.0,Нежный,spb
1000070528,Сыр Galbani Моцарелла 45% 125г,,169.99,Galbani,spb
1000005856,Творог зерненый со сливками 6% 200г,,81.99,Пискаревский,spb
1000568396,Молоко безлактозное ультрапастеризованное Домик в Деревне 1.8% 950г,,134.99,Домик в Деревне,spb
1000203662,Сметана Вкуснотеево 20% 300г,,104.99,Вкуснотеево,spb
1000216597,Сыр Pretto Моцарелла Чильеджина 45% 100г,189.99,119.99,Pretto,spb
1000577117,Йогурт Простоквашино термостатный черника 3.4% 160г,,49.99,Простоквашино,spb
1000577116,Йогурт Простоквашино термостатный персик 3.4% 160г,,49.99,Простоквашино,spb
1000439736,Ряженка Большая Кружка 4% 800г,,129.99,Большая Кружка,spb
1000426484,Сыр Natura Сливочный 45% 300г,439.99,369.99,Natura,spb
1000026602,Масло сладко-сливочное Росэкспопром 82.5% 180г,229.99,199.99,Росэкспопром,spb
1899912534,Кефир Северное молоко Вологодский 2.5% 500г,,52.99,Северное Молоко,spb
1899912472,Йогурт Даниссимо Фантазия с хрустящими шариками в шоколаде 6.9% 105г,,59.99,Даниссимо,spb
1818600001,Напиток молочно-соковый Мажитэль Персик-маракуйя 950г,,139.99,Мажитэль,spb
1000426473,Творог Славянские кружева рассыпчатый 5% 300г,129.99,109.99,Славянские Кружева,spb
1000381716,Продукт творожный Простоквашино Вишня банан 3.6% 110г,,39.99,Простоквашино,spb
1000381717,Продукт творожный Простоквашино Ананас банан 3.6% 110г,,39.99,Простоквашино,spb
1079990193,Творог Савушкин Нежный 5% 125г,,45.59,Нежный,spb
1000563708,Кефир 1% 800г,,34.89,Кривское,spb
1000451591,Биокефир Большая кружка 1% 500г,,64.99,Большая Кружка,spb
1000313056,Молочный коктейль со вкусом Клубника со сливками Angelato 2% 200г,,32.99,Angelato,spb
1000475531,Творог Простоквашино Нежный мягкий 5% 170г,,59.99,Простоквашино,spb
8000023741,Сыр Экомилк творожный 60% 350г,329.99,239.0,Экомилк,spb
1000461809,Сметана Брест-Литовск 20% 300г,,114.99,Брест-Литовск,spb
1899900309,Масло сливочное Экомилк 82.5% 180г,299.99,204.99,Экомилк,spb
1000500639,Сыр Landkaas Маасдам 45% весовой,299.97,242.47,Landkaas,spb
1000429067,Сметана Резной палисад 20% 300г,149.99,121.99,Резной Палисад,spb
1000418036,Молоко Минская марка ультрапастеризованное 2.5% 900мл,,89.99,Минская Марка,spb
1000563706,Молоко пастеризованное 2.5% 800мл,,36.09,,spb
1000325457,Масса творожная Хозяйство Васильевой АВ с сахаром и изюмом 4.5% 350г,,159.99,Хозяйство Васильевой А.В.,spb
1000072535,Пудинг Эрмигурт Шоколадный 3.2% 100г,,46.99,Эрмигурт,spb
1000316963,Сыр Брест-Литовск Голландский 45% 200г,241.99,169.99,Брест-Литовск,spb
1000375622,Сыр Cream Nuvo творожный Professional сливочный 65% 380г,309.99,229.99,Cream Nuvo,spb
8000058591,Сливочное масло Традиционное Брест-Литовск 72.5% 160г,,169.99,Брест-Литовск,spb
2047000007,Куриное яйцо С2 10шт в ассортименте,,69.99,Различные бренды,spb
1000348713,Майонез Я люблю готовить Московский провансаль 67% 700мл,199.99,169.99,Я Люблю Готовить,spb
1000206622,Йогурт Epica Манго семена чиа 5% 130г,,55.99,Epica,spb
1000253705,Сметана Вкуснотеево 15% 300г,,89.99,Вкуснотеево,spb
1000023413,Молоко Моя цена ультрапастеризованное 1.5% 973мл,,59.99,Моя цена,spb
8000042684,Сыр Гурманский копченый 40% Город сыра 400г,399.99,259.99,Город Сыра,spb
1000537609,Сливки Вкуснотеево ультрапастеризованные 10% 450г,,136.99,Вкуснотеево,spb
1000256609,Йогурт ЦарКа Киви 3.5% 400г,109.99,89.99,Царка,spb
1000560169,Напиток Green Milk ячменно-нутовый кокос 1л,,124.0,Green Milk,spb
1000500635,Сыр Landkaas Маасдам слайс 45% 150г,,159.99,Landkaas,spb
1000450507,Майонез Печагин с перепелиными яйцами 50% 380г,,99.99,Печагин,spb
1000350609,Кефир Минская Марка 3.2% 900мл,,94.99,Минская Марка,spb
1812432014,Творог детский Агуша Яблоко банан 3.9% 100г,,41.0,Агуша,spb
1000439735,Кефир Большая кружка 2.5% 800г,139.99,104.99,Большая Кружка,spb
1000247393,Яйцо Синявинское Деревенское столовое С1 10шт,,129.99,Синявинское,spb
1000119987,Йогурт ЦарКа Черника 3.5% 400г,109.99,89.99,Царка,spb
1855599920,Масло сливочное Магнит Крестьянское 72.5% 180г,,129.99,Магнит,spb
1000530486,Творог Село Зеленое 9% 300г,,149.99,Село Зеленое,spb
1000560170,Напиток Green Milk ферментированный ячменно-нутовый миндаль 1л,,129.99,Green Milk,spb
1000032374,Сыр творожный Hochland сливочный 60% 140г,,129.99,Hochland,spb
1000351363,Майонез Я люблю готовить Домашний 55% 600мл,229.99,144.99,Я Люблю Готовить,spb
3201241161,Кисломолочный напиток Имунеле Земляника 1.2% 95мл,,31.99,Имунеле,spb
1000289330,Трубочка с варёной сгущенкой Русский свиток 70г,65.99,46.99,Русский Свиток,spb
1000577115,Продукт творожный Простоквашино голубика банан 3.6% 110г,,39.99,Простоквашино,spb
1000561473,Сыр Василеостровская сыроварня Пряди домашний с паприкой 45% 100г,,169.99,Василеостровская Сыроварня,spb
8000033677,Биойогурт Актибио персик-малина без сахара 1.5% 260г,,69.99,Актибио,spb
1000191467,Йогурт Epica с ананасом 4.8% 130г,,54.99,Epica,spb
8000033684,Биойогурт Актибио клубника-черника без сахара 1.5% 260г,,69.99,Актибио,spb
1000072534,Пудинг Ehrmann Эрмигурт Карамельный 3% 100г,,46.99,Эрмигурт,spb
1000177278,Творог детский Агуша Засыпай-ка Клубника банан мелисса 3.8% 100г,,41.0,Агуша,spb
1000372781,Сметана Простоквашино 25% 300г,,129.99,Простоквашино,spb
1000520539,Майонез Махеевъ Оливковый 50.5% 630г,,159.99,Махеевъ,spb
1000237597,Сметана Домик в деревне 15% 300г,89.99,79.99,Домик в Деревне,spb
8000033683,Биойогурт Актибио персик-малина без сахара 3.0% 130г,,54.99,Актибио,spb
1000168535,Пудинг молочный Ehrmann Grand Dessert Шоколад 5.2% 200г,,119.99,Grand,spb
1000451592,Ряженка Большая кружка 4% 500г,84.99,69.99,Большая Кружка,spb
1000274565,Сыр Мега Мастер Чечил Боровский 45% 100г,,189.99,Мега Мастер,spb
1000037901,Молоко Свежее завтра пастеризованное 2.5% 500мл,,74.99,Свежее Завтра,spb
8000041243,Десерт молочный Скрепыши фигурный грушевый 6.5% 180г,,139.99,Скрепыши,spb
1000261594,Сыр President Petit Brie мягкий с белой плесенью 60% 125г,279.99,249.99,President,spb
8000038138,Сыр Экомилк плавленый Сливочный 55% 350г,279.99,209.99,Экомилк,spb
1000441658,Творог Вкуснотеево 5% 450г,,189.0,Вкуснотеево,spb
8000035014,Творог Вкуснотеево мягкий с изюмом 5% 120г,,52.99,Вкуснотеево,spb
1000016691,Майонез Слобода на перепелиных яйцах 67% 375г,129.99,99.99,Слобода,spb
1000191471,Йогурт Epica с вишней и черешней 4.8% 130г,,55.99,Epica,spb
1000177277,Каша Агуша Засыпай-ка молочно-рисовая с яблоком и грушей 2.7% 200мл,79.98,46.99,Агуша,spb
1000280920,Сыр President Камамбер с белой плесенью 45% 125г,279.99,249.99,President,spb
1000316960,Сыр Брест-Литовск Маасдам 45% 200г,309.99,209.99,Брест-Литовск,spb
1000475330,Творожные сырники Гармония 140г,,99.99,Гармония,spb
1000454041,Йогурт питьевой Тёлушка Черника 1% 500г,82.99,69.99,Тёлушка,spb
1899911984,Кефир Северное молоко Вологодский 1% 1л,,91.99,Северное Молоко,spb
1000334452,Йогурт Viola Laplandia крем-брюле 7% 180г,,79.99,Valio,spb
1000559790,Продукт творожный Даниссимо со вкусом малинового пломбира 5.6% 130г,,56.99,Даниссимо,spb
1899910911,Сыр Коса копченый 40% весовой,,215.98,Сырный Дом,spb
1000508305,Биойогурт Актибио вишня 2.9% 130г,,44.99,Актибио,spb
1000537574,Ряженка Большая кружка с печеным яблоком 3.5% 260г,,59.99,Большая Кружка,spb
1728400030,Майонез Слобода Провансаль 67% 750г,279.99,209.0,Слобода,spb
1899800689,Кефир Простоквашино 2.5% 930г,,89.0,Простоквашино,spb
1899911837,Сливки Альпенгурт для кофе 10% 10шт*10г,,79.99,Альпенгурт,spb
1000078693,Крем-десерт в вафельном рожке с вареной сгущенкой Коровка из Кореновки 40г,56.99,45.99,Коровка из Кореновки,spb
1000429963,Биолакт детский клубника-банан Тема 3% 206г,,59.99,Тема,spb
1000373620,Желе Моя цена со вкусом яблока 150г,,32.99,Моя цена,spb
1000137750,Биолакт Тема без сахара 3.4% 206г,,59.99,Тема,spb
1000500393,Биотворог Тема Клубника банан 4% 95г,,39.99,Тема,spb
1000561471,Сыр Василеостровская сыроварня Пряди домашние копченые 45% 100г,,189.99,Василеостровская Сыроварня,spb
1000526832,Тёртый пармезан 40% Dolce Granto 50г,229.99,124.99,Dolce Granto,spb
8000040121,Сыр Сыробогатов Норвежский 45% 180г,329.99,209.99,Сыробогатов,spb
1891200042,Сыр плавленый President Сливочный 45% 400г,429.99,269.0,President,spb
8000022358,Творог Растишка клубника 3.5% 110г,,43.99,Растишка,spb
1000429962,Продукт творожный Простоквашино клубника-земляника 3.6% 130г,,44.99,Простоквашино,spb
1000188641,Крем-десерт в вафельном рожке с какао Коровка из Кореновки 40г,56.99,45.99,Коровка из Кореновки,spb
1000129520,Молоко сгущенное Рогачевъ с сахаром 8.5% 380г,199.99,139.59,Рогачевъ,spb
1000177276,Каша Агуша Засыпай-ка молочно-гречневая 2.5% 200мл,79.98,46.99,Агуша,spb
1000270399,Плавленый сыр без рассола 45% Фетакса 200г,,169.99,Фетакса,spb
8000046707,Сыр Российский слайсами 50% Брест-Литовск 130г,209.99,149.99,Брест-Литовск,spb
1000124430,Йогурт Даниссимо Фантазия с хрустящими шариками с ягодным вкусом 6.9% 105г,,59.99,Даниссимо,spb
8000037272,Продукт творожный Даниссимо Черничный пломбир 5.6% 130г,,56.99,Даниссимо,spb
1000170226,Напиток молочно-соковый Мажитэль Ананас и манго 950г,159.99,104.99,Мажитэль,spb
8000049983,Творог Малиновый пломбир с 12 месяцев Агуша 3.9% 100г,,51.99,Агуша,spb
1000451590,Кефир Большая Кружка 2.5% 500г,79.99,64.99,Большая Кружка,spb
1000498096,Майонез Махеевъ провансаль 50.5% 630г,,229.99,Махеевъ,spb
1835900051,Йогурт Alpenland Клубника персик маракуйя 0.3% 95г,,21.99,Alpenland,spb
1000500396,Биотворог Тема груша 4% 95г,,39.99,Тема,spb
1000227071,Сыр плавленый Карат Дружба 45% 90г,,59.99,Карат,spb
1000244834,Молоко Вкуснотеево ультрапастеризованное 3.2% 200мл,,44.99,Вкуснотеево,spb
1862400009,Сыр плавленый Hochland Синее ассорти сливочный с ветчиной с грибами порционный 50% 140г,169.99,119.0,Hochland,spb
1000314295,Творог Мама Лама черника 3.8% 100г,,35.99,Мама Лама,spb
8000030462,Творог Домик в деревне мягкий 5% 150г,,49.99,Домик в Деревне,spb
1000094173,Биойогурт питьевой Тема Малина и шиповник 2.8% 210г,,53.32,Тема,spb
1000545573,Кисломолочный напиток Exponenta Страчателла-пломбир обезжиренный 500г,,179.99,Exponenta,spb
1000313369,Молочный коктейль со вкусом Шоколад Angelato 2% 200г,,32.99,Angelato,spb
8000033679,Биойогурт Актибио манго-папайя без сахара 3.0% 130г,,54.99,Актибио,spb
1000465876,Кисломолочный напиток Exponenta High-Pro обезжиренный солёная карамель 250г,,179.99,Exponenta,spb
1000224037,Творог Савушкин Традиционный 5% 300г,,129.99,Савушкин Хуторок,spb
1000519721,Йогурт питьевой Lucky Days Клубника 1% 260г,73.99,49.99,Lucky Days,spb
1000291831,Продукт йогуртный Эрмигурт Тропические фрукты 7.5% 100г,,34.99,Эрмигурт,spb
1812432015,Творог детский Агуша Черника 3.9% 100г,,42.99,Агуша,spb
1000369984,Кисломолочный напиток Exponenta High-Pro обезжиренный клубника арбуз 250г,,179.99,Exponenta,spb
1899800795,Кефир Простоквашино 3.2% 930г,,104.0,Простоквашино,spb
1000450005,Сыр Sveza творожный с зеленью 60% 150г,149.99,109.99,Sveza,spb
1000545577,Кисломолочный напиток Exponenta Черника-голубика обезжиренный 500г,,179.99,Exponenta,spb
1000489096,Десерт Epica Flavorite творожный груша ваниль грецкий орех 8% 130г,,54.99,Epica,spb
1000138066,Биойогурт питьевой Тема Банан и земляника 2.8% 210г,,53.32,Тема,spb
1000359365,Сырок глазированный Простоквашино с кондитерским кремом 23% 40г,,44.0,Простоквашино,spb
1000572441,Напиток Фругурт кисломолочный со вкусом клубники 1% 930г,,119.99,Фругурт,spb
1000172272,Молоко детское Агуша ультрапастеризованное 3.2% 925мл,,149.99,Агуша,spb
1000228952,Сыр плавленый Сыробогатов с ветчиной 50% 200г,179.99,129.99,Сыробогатов,spb
1000454042,Йогурт питьевой Тёлушка Банан 1% 500г,82.99,69.99,Тёлушка,spb
1000281071,Десерт творожный Чудо Ягодное мороженое 5.8% 85г,55.99,41.99,Чудо,spb
1000003186,Молоко сгущенное Алексеевское 8.5% 650г,,219.99,Алексеевское,spb
1051242603,Творог детский Агуша Классический 4.5% 100г,,44.99,Агуша,spb
1000581984,Плавленый продукт Переяславль Сливочный 25% 130г,89.99,56.99,Рязанский ЗПС,spb
3073080014,Продукт йогуртный Campina Нежный с соком клубники 1.2% 100г,,23.99,Нежный,spb
1059990444,Йогурт питьевой Растишка Земляника 1.6% 90г,,29.99,Растишка,spb
1000109601,Биолакт Тема сладкий 3.2% 208г,,59.99,Тема,spb
1000122984,Сыр творожный Violette с креветками 70% 140г,169.99,109.99,Violette,spb
1000244355,Йогурт Epica Crispy Карамель 4.8% + Смесь из семян и орехов в карамели 140г,,79.99,Epica,spb
8000034052,Молоко Вологодское цельное сгущенное с сахаром 8.5% 370г,179.99,139.99,Вологодское,spb
1000380540,Йогурт питьевой Epica Натуральный 2.9% 260мл,,64.99,Epica,spb
1000195107,Продукт йогуртный Alpenland Лесная ягода яблоко груша 0.3% 95г,,21.99,Alpenland,spb
1000579055,Йогурт Свежее завтра безлактозный Клубника 2.8% 180г,66.99,54.99,Свежее Завтра,spb
1000568773,Десерт Epica Flavorite творожный соленая карамель 7.6% 130г,,54.99,Epica,spb
1000554514,Майонез Ряба Провансаль 50.5% 575г,219.99,129.99,Ряба,spb
1000493764,Йогурт Фругурт Вишня 2% 240г,73.99,62.99,Фругурт,spb
1000500394,Биотворог Тема яблоко персик банан 4% 95г,,39.99,Тема,spb
1000500397,Биотворог Тема для малышей 4.5% 95г,,39.99,Тема,spb
1000206976,Детский творог с малиной с 6 месяцев Фрутоняня 4.2% 100г,,59.99,Фрутоняня,spb
1000291829,Продукт йогуртный Эрмигурт Клубника земляника 7.5% 100г,,34.99,Эрмигурт,spb
1000385207,Ряженка Агуша Детская Клубника 2.9% 180г,,45.99,Агуша,spb
1051242602,Молоко детское Агуша витаминизированное стерилизованное 2.5% 200мл,,71.99,Агуша,spb
1000493765,Йогурт Фругурт Персик маракуйя 2% 240г,73.99,62.99,Фругурт,spb
1000254989,Кисломолочный продукт Isey Skyr печеное яблоко 1.2% 150г,,86.99,Isey Skyr,spb
1000478805,Творожок Чудо Воздушный со вкусом пломбира 5.8% 85г,55.99,41.99,Чудо,spb
1000244354,Йогурт Epica Crispy Фисташки 4.8% + Смесь из семян орехов и темного шоколада 140г,,79.99,Epica,spb
1000429964,Биолакт детский Тема персик груша 3.0% 206г,,59.99,Тема,spb
1000347897,Йогурт Коломенский Черника Малина Манго 5% 170г,92.99,79.99,Коломенский,spb
1812432013,Творог детский Агуша фруктовый Груша 3.9% 100г,,42.99,Агуша,spb
1000179908,Майонез Слобода Провансаль Оливковый 67% 94г,,31.99,Слобода,spb
1000383833,Молоко сгущенное Рогачевъ цельное 8.5% 270г,,129.0,Рогачевъ,spb
1000533602,Йогурт Вкуснотеево с черникой 2% 280г,,59.99,Вкуснотеево,spb
1000571387,Творожный десерт Даниссимо Вишня-миндаль 6.1% 130г,,56.99,Даниссимо,spb
1000490401,Соус майонезный Моя цена Легкий 25% 220мл,,36.99,Моя цена,spb
1000244512,Молоко сгущенное Рогачевъ Вареное с сахаром 8.5% 360г,219.99,169.99,Рогачевъ,spb
1000242396,Творожные палочки Свитлогорье ванильные в карамельной глазури 23% 180г,,179.99,Свитлогорье,spb
