product_id,name,regular_price,promo_price,brand,city
1000524624,Кисломолочный продукт Актимуно Клубника и цинк 1.5% 95г,,39.99,Actimuno,spb
1000568530,Йогурт Viola Laplandia с малиной и сыром Маскарпоне 7.2% 180г,,79.99,Valio,spb
1000379971,Молоко сгущенное Магнит вареное с сахаром 8.5% 360г,,169.99,Магнит,spb
1000385205,Ряженка Агуша Детская 3.2% 180г,,45.99,Агуша,spb
1000536154,Снежок детский Клубника-земляника 2% с 12 месяцев Фрутоняня 200мл,,51.99,Фрутоняня,spb
1000521208,Масло сливочное Вкуснотеево Традиционное 82.5% 340г,,379.99,Вкуснотеево,spb
8000045827,Майонез Слобода Провансаль 67% 197г,89.99,64.99,Слобода,spb
1000568730,Йогурт Растишка пломбир с ягодным драже 3% 116г,,57.99,Растишка,spb
1000206971,Питьевой йогурт с клубникой и бананом с 8 месяцев Фрутоняня 2.5% 200мл,,74.99,Фрутоняня,spb
3010420008,Молочный коктейль Чудо Шоколад 3% 200мл,70.49,47.99,Чудо,spb
1829990299,Сырок Магнит в вафельном рожке со сгущенкой 40г,,34.99,Магнит,spb
1000167330,Сырок глазированный Свитлогорье в карамельной глазури 23% 50г,,59.99,Свитлогорье,spb
1000429960,Продукт творожный Простоквашино Груша банан 3.6% 130г,,44.99,Простоквашино,spb
1000579078,Питьевой йогурт со вкусом зеленого яблока Viola Clean Label 0.8% 260г,,69.99,Viola,spb
1000254987,Кисломолочный продукт Isey Skyr натуральный 1.5% 150г,,73.99,Isey Skyr,spb
1000534494,Сыр Pretto творожный сливочный 65% 140г,199.99,119.99,Pretto,spb
1000100776,Творожок Савушкин Чизкейк 3.5% 120г,,56.99,Савушкин,spb
1000206972,Питьевой йогурт с малиной с 8 месяцев Фрутоняня 2.5% 200мл,,74.99,Фрутоняня,spb
1000524625,Кисломолочный продукт Актимуно Гранат и цинк 1.5% 95г,,39.99,Actimuno,spb
1000562187,Йогурт Lucky Days питьевой ананас 1% 260г,,49.99,Lucky Days,spb
1000447904,Йогурт Danissimo с хрустящими рисовыми шариками со вкусом клубника и шоколад 6.9% 105г,,59.99,Даниссимо,spb
1000372786,Творог Простоквашино 5% 200г,119.99,99.0,Простоквашино,spb
1000244735,Молоко сгущенное Алексеевское вареное 8.5% 360г,219.99,149.0,Алексеевское,spb
1000100774,Творожок Савушкин Черника 3.5% 120г,,56.99,Савушкин,spb
1000276188,Молоко козье Дар гор ультрапастеризованное 3.4-4.8% 200мл,,129.99,Дар Гор,spb
1000472413,Напиток овсяный Nemoloko Шоколадный 3.2% 200мл,,29.99,Nemoloko,spb
1000047332,Десерт творожный Чудо Клубника земляника 4% 100г,74.99,52.99,Чудо,spb
1000237596,Сметана Домик в деревне 20% 300г,,104.99,Домик в Деревне,spb
1000458359,Каша Агуша Укрепляй-ка молочно-рисовая с клубникой земляникой и яблоком 200мл,79.98,46.99,Агуша,spb
1000422623,Майонез Я люблю готовить Классический провансаль 67% 700мл,209.99,169.0,Я Люблю Готовить,spb
3073080015,Йогурт Campina Нежный с соком персика 1.2% 100г,,23.99,Нежный,spb
1000251920,Детский творог с лесными ягодами с 6 месяцев Фрутоняня 4.2% 100г,,59.99,Фрутоняня,spb
1000385103,Паста творожная Савушкин груша банан 3.5% 120г,,56.99,Савушкин,spb
1000173275,Творожный продукт Даниссимо со вкусом фисташкового мороженого 6.5% 130г,,56.99,Даниссимо,spb
1000131435,Желе Lucky Days аромат микс 170г,,56.99,Lucky Days,spb
1000251918,Молочный коктейль клубнично-земляничный Фрутоняня 2.1% 200мл,,57.32,Фрутоняня,spb
1000389522,Кокосовое молоко Thai Coco 5-7% 400мл,189.99,129.99,Thai Coco,spb
1000222650,Каша Агуша Засыпай-ка молочно-злаковая с грушей и бананом 2.7% 200мл,79.98,46.99,Агуша,spb
1000316698,Трубочка вафельная Русский свиток Пломбир 65г,65.99,46.99,Русский Свиток,spb
1618300008,Желе с вишней/персиком/клубникой Аппетиссимо 150г в ассортименте,,62.99,Аппетиссимо,spb
1000501598,Майонез Провансаль Mr. Ricco 67% 340г,134.99,94.99,Mr. Ricco,spb
1000452079,Напиток Green Milk соевый банан 1% 1л,,124.99,Green Milk,spb
1000326776,Йогурт Хозяйство Васильевой А.В. с земляникой 2.7% 350г,139.99,114.99,Хозяйство Васильевой А.В.,spb
1000389245,Йогурт Коломенский Драгонфрукт-манго-чиа 5% 170г,92.99,79.99,Коломенский,spb
1000402146,Сырок творожный Сыркофф Кокос 23% 40г,,27.99,Сыркофф,spb
1000564007,Творог Клубника Агуша 3.9% 100г,,42.99,Агуша,spb
1000524636,Кисломолочный продукт Актимуно киви клубника и цинк 1.5% 95г,,39.99,Actimuno,spb
1000247384,Яйцо куриное Ешь хорошее С1 10шт,,99.99,Ешь Хорошее,spb
1000201629,Йогурт питьевой Чудо Клубника земляника 1.9% 260г,84.99,62.99,Чудо,spb
1000077733,Майонез Махеевъ Провансаль 50.5% 380мл,159.99,96.99,Махеевъ,spb
1000359364,Сырок Простоквашино глазированный со вкусом ванили 23% 40г,,44.99,Простоквашино,spb
1000233192,Напиток овсяный Nemoloko Классический 3.2% 1л,169.99,99.0,Nemoloko,spb
1000070784,Молочный коктейль Чудо Клубника 2% 960г,,175.99,Чудо,spb
1000047329,Десерт творожный Чудо Персик груша 4.2% 100г,74.99,52.99,Чудо,spb
1000047322,Десерт творожный Чудо Вишня черешня 4% 100г,74.99,52.99,Чудо,spb
8000022363,Йогурт Растишка питьевой пломбир голубика 1.6% 90г,,29.99,Растишка,spb
1000461714,Десерт фруктовый Яблоко клубника 2шт 200г,,79.99,Сила Традиции,spb
1000306105,Десерт творожный Grand Dessert со вкусом ягодного мороженого 135г,,79.99,Grand,spb
1000581983,Плавленый продукт Рязанский колбасный копченый 25% 300г,,79.99,Рязанский ЗПС,spb
1000458360,Каша Агуша Укрепляйка молочная злаки черника-малина-яблоко с 6месяцев 200мл,79.98,46.99,Агуша,spb
1000395106,Пирожное бисквитное с кремом в глазури Скрепыши 30г,65.99,55.99,Скрепыши,spb
1000509353,Сырок Хозяйство Васильевой А.В. творожный с ванилью 4.5% 100г,69.99,49.99,Хозяйство Васильевой А.В.,spb
1829990038,Продукт творожный Даниссимо с сочным киви 5.5% 130г,,56.99,Даниссимо,spb
1000508295,Биойогурт питьевой Актибио чернослив 1.5% 870г,,146.99,Актибио,spb
1000380541,Йогурт питьевой Epica Манго 2.5% 260мл,,69.99,Epica,spb
1000326777,Йогурт Хозяйство Васильевой А. В. Манго 2.7% 350г,139.99,114.99,Хозяйство Васильевой А.В.,spb
8000033681,Продукт кисломолочный Актимуно Кибер Персик персик малина 1.5% 95г,,39.99,Actimuno,spb
1000567797,Сыр Ларец с грецкими орехами 45% 245г,519.99,259.0,Ларец,spb
1000346225,Молоко варёное сгущённое Коровка из Кореновки с сахаром 8.5% 360г,239.99,162.99,Коровка из Кореновки,spb
8000033675,Продукт кисломолочный Актимуно Рич Клубничный с клубникой 1.5% 95г,,39.99,Actimuno,spb
1000100778,Творожок Савушкин Кокос миндаль 3.5% 120г,,56.99,Савушкин,spb
1000233190,Напиток овсяный Nemoloko Шоколадный 3.2% 1л,179.99,104.99,Nemoloko,spb
8000038108,Плавленый сыр Классический 35% Viola 380г,329.99,239.99,Viola,spb
1000318957,Сыр Сваля Тильзитер нарезка 45% 125г,229.99,159.99,Сваля,spb
1000509354,Сырок творожный Хозяйство Васильевой с изюмом 4.5% 100г,69.99,49.99,Хозяйство Васильевой А.В.,spb
1000222957,Йогурт питьевой Чудо ягодное мороженое 1.9% 260г,84.99,62.99,Чудо,spb
1000305762,Сырок А.Ростагрокомплекс глазированный в белой глазури 15% 50г,,96.99,А.Ростагрокомплекс,spb
1000524626,Кисломолочный продукт Актимуно Черника ежевика и цинк 1.5% 95г,,39.99,Actimuno,spb
1000026173,Овсяная каша Клубника/Абрикос Магнит 41г в ассортименте,,14.99,Магнит,spb
1000517493,Сыр плавленый Viola Классический с салями 35% 190г,209.99,139.99,Viola,spb
1000533600,Йогурт Вкуснотеево с малиной 2% 280г,,59.99,Вкуснотеево,spb
3201860038,Молочный коктейль Чудо Клубника 2% 200мл,67.49,47.99,Чудо,spb
1000396252,Йогурт питьевой Epica Маракуйя и мангостин 2.5% 260г,,69.99,Epica,spb
1000026174,Овсяная каша Черника/Вишня Магнит 41г в ассортименте,,14.99,Магнит,spb
1000222955,Десерт творожный Чудо Малина ежевика 4.2% 100г,74.99,52.99,Чудо,spb
1000059925,Сырок глазированный А.Ростагрокомплекс в молочном шоколаде 26% 50г,,96.99,А.Ростагрокомплекс,spb
1000324541,Сыр Предгорье Кавказа Чечил-спагетти с укропом 45% 110г,,189.99,Предгорье Кавказа,spb
1000507438,Каша Агуша Засыпай-ка молочная злаковая с 6 месяцев 200г,79.98,46.99,Агуша,spb
1000456519,Сливки Домик в деревне стерилизованные 10% 950г,,209.99,Домик в Деревне,spb
1000578272,Сыр Dolce Granto Пармезан 40% весовой,219.99,169.99,Dolce Granto,spb
1000297599,Каша Агуша Вставай-ка молочно-овсяная с малиной 2.5% 200мл,79.98,46.99,Агуша,spb
1000272455,Йогурт Суперкид Клубника с шоколадными конфетами 2% 103г,,62.99,Суперкид,spb
2400019154,Продукт творожный Даниссимо с изысканным шоколадом 6.7% 130г,,56.99,Даниссимо,spb
1000518913,Сырок глазированный А.Ростагрокомплекс кокос 26% 50г,,72.99,А.Ростагрокомплекс,spb
1000318500,Десерт Творожные сласти с творогом термизированный с вишней 6% 120г,,39.99,Лакто-Новгород,spb
1000188018,Кисломолочный напиток Имунеле Малина морошка 1.2% 100г,,31.99,Имунеле,spb
1000172948,Сырок глазированный Ростагроэкспорт с ванилином 5% 45г,,39.99,А.Ростагрокомплекс,spb
1891200043,Сыр плавленый President с ветчиной 45% 400г,429.99,269.99,President,spb
1000270504,Сыр плавленый Viola Сливочный 50% 200г,279.99,169.99,Viola,spb
1000578839,Плавленый сыр Сливочный 50% Landkaas 350г,259.99,199.99,Landkaas,spb
1000238206,Сырок глазированный Ростагроэкспорт с вареной сгущенкой 15% 45г,,39.0,А.Ростагрокомплекс,spb
1000201077,Молочный коктейль Большая кружка Пломбир 3% 980мл,189.99,154.99,Большая Кружка,spb
9409610181,Сыр творожный Almette Сливочный 60% 150г,,129.99,Almette,spb
1000207987,Молочный коктейль малиновый Фрутоняня 2.1% 200мл,,57.32,Фрутоняня,spb
1000149410,Сырок глазированный Кокос Чудо 28.7% 40г,59.99,41.99,Чудо,spb
1000260878,Продукт молочный Моя цена Сгущенка с сахаром 270г,,45.99,Моя цена,spb
1000270511,Сыр плавленый Viola ассорти Финское избранное 45% 130г,179.99,119.99,Viola,spb
1000211109,Йогурт Растишка История игрушек Клубника 2.6% 70г,,64.49,Растишка,spb
1000077734,Майонез Махеевъ Провансаль с лимонным соком 67% 380г,159.99,109.99,Махеевъ,spb
1000350169,Сливки Parmalat ультрапастеризованные 11% 500г,,179.99,Parmalat,spb
1899801136,Сырок глазированный А.Ростагрокомплекс в темном шоколаде 26% 50г,,96.99,А.Ростагрокомплекс,spb
1899800825,Молоко детское Тема ультрапастеризованное 3.2% 200мл,,42.99,Тема,spb
1862400011,Сыр плавленый Hochland с ветчиной 55% 400г,429.99,289.99,Hochland,spb
8000018944,Молоко Алексеевское сгущенное вкус печенье 8.5% 270г,199.99,149.99,Алексеевское,spb
1000470926,Йогурт Козочка с облачка с бананом и овсяным печеньем 3.2% 200г,82.99,57.99,Козочка с Облачка,spb
1000247378,Яйцо куриное Ешь хорошее С0 10шт,,109.99,Ешь Хорошее,spb
1000206973,Молочный коктейль банановый Фрутоняня 2.1% 200мл,,57.32,Фрутоняня,spb
1000564283,Молоко Вологодское цельное сгущенное с сахаром 8.5% 270г,149.99,109.99,Вологодское,spb
1000306104,Десерт творожный Ehrmann Grand Duet Шоко Трио 138г,,79.99,Grand,spb
1000167329,Сырок глазированный Свитлогорье с какао 26% 50г,,59.99,Свитлогорье,spb
1000559788,Йогурт Растишка питьевой со вкусом бананово-клубничного мороженого 2.8% 190мл,,79.99,Растишка,spb
1000577091,Напиток Planto соевый вкус фисташковый пломбир обогащенный кальцием 1л,,209.99,Planto,spb
1000230403,Молочная каша 5 злаков с персиком с 6 месяцев Фрутоняня 200мл,,79.98,Фрутоняня,spb
1000496462,Крем Альпенгурт взбитый Кулинар ультрапастеризованный 26.5% 250г,,419.99,Альпенгурт,spb
1000351466,Сырок Моя цена с кокосом глазированный с ЗМЖ 38г,,20.99,Моя цена,spb
1899910132,Сыр творожный Violette Ароматная зелень 70% 140г,,147.99,Violette,spb
1059990188,Молочно-пшеничная каша с 6 месяцев Фрутоняня 200мл,,79.98,Фрутоняня,spb
3112081001,Вафли Молочный шоколад с карамельной начинкой Kinder Maxi King 35г,,124.99,Kinder,spb
8000043987,Плавленый сыр шоколадный 30% Виола 180г,259.99,169.99,Виола,spb
8000034164,Сыр Умалат Рбили творожный с хреном и чесноком 65% 130г,179.99,99.99,Умалат,spb
1000411952,Сырок творожный Сыркофф Ваниль 23% 40г,,27.99,Сыркофф,spb
1000575573,Молочный шоколадный коктейль Фаннишейк Фанни Ямми 170мл,,57.32,Фанни Ямми,spb
1000080818,Йогурт питьевой Чудо персик абрикос 1.9% 680г,179.99,136.99,Чудо,spb
1000427075,Молоко сгущенное Алексеевское с сахаром 8.5% 360г,199.99,149.99,Алексеевское,spb
1000235779,Молочно-рисовая каша с малиной с 6 месяцев Фрутоняня 200мл,,79.98,Фрутоняня,spb
1000122409,Сырок глазированный Свитлогорье с ванилином 26% 50г,,59.99,Свитлогорье,spb
1000080819,Йогурт питьевой Чудо клубника земляника 1.9% 680г,179.99,136.99,Чудо,spb
1059990210,Молочно-злаковая каша с 6 месяцев Фрутоняня 200мл,,67.99,Фрутоняня,spb
1000532543,Десерт молочный со вкусом Яблоко-банан-клубника Фрутоняня 90г,,68.99,Фрутоняня,spb
1000077349,Творожный сырок А.Ростагрокомплекс Картошка в молочном шоколаде 20% 50г,,96.99,А.Ростагрокомплекс,spb
1000047324,Десерт творожный Чудо Черника 4.2% 100г,74.99,52.99,Чудо,spb
1000566761,Коктейль молочный Большая кружка С мороженым 3% 200мл,47.99,33.99,Большая Кружка,spb
1000577092,Напиток Planto соевый миндальный вкус карамель обогащенный кальцием 1л,,189.99,Planto,spb
1000149411,Сырок глазированный со вкусом шоколада Чудо 25.6% 40г,59.99,41.99,Чудо,spb
1000252079,Сыр творожный Савушкин Прованские травы 60% 150г,169.99,129.99,Sveza,spb
1000241416,Сметана Домик в деревне 10% 300г,,69.99,Домик в Деревне,spb
1059990140,Молоко Тема детское с 3 лет 3.2% 500мл,,89.99,Тема,spb
1000244840,Молочный коктейль Grand Cocktail Соленая карамель 4% 260мл,,89.99,Grand,spb
1000532545,Десерт молочный со вкусом Яблоко-персик-маракуйя Фрутоняня 90г,,68.99,Фрутоняня,spb
9899996186,Молочно-гречневая каша с яблоками с 6 месяцев Фрутоняня 200мл,,67.99,Фрутоняня,spb
1000566757,Молочный коктейль Клубника банан Добрята 2.3% 200г,,39.99,Добрята,spb
8000050475,Молочный коктейль со вкусом малинового мороженого Растишка 2% 210г,,59.99,Растишка,spb
1000270513,Сыр плавленый Viola Сливочный 45% 130г,179.99,119.99,Viola,spb
1000193098,Сыр плавленый Viola Cливочный 45% 140г,199.99,119.99,Viola,spb
1000247970,Молочно-овсяная каша с бананом с 6 месяцев Фрутоняня 200мл,,79.98,Фрутоняня,spb
1000369987,Кисломолочный напиток Exponenta High-Pro обезжиренный черника земляника 250г,,179.99,Exponenta,spb
1059990155,Молочно-рисовая каша с 6 месяцев Фрутоняня 200мл,,67.99,Фрутоняня,spb
1799900116,Топленая смесь Хозяюшка 99.7% 800г,,339.99,Хозяюшка,spb
1000479223,Пирожное бисквитное с кремом цельное молоко Milka 29г,,93.99,Milka,spb
1000104853,Майонезный соус Ряба Постный 50% 372г,149.99,89.99,Ряба,spb
1000426691,Молоко сгущенное Рогачевъ с кофе 7% 270г,219.99,169.99,Рогачевъ,spb
8000062507,Молочный кофейный напиток ультрапастеризованный Frappe Natura Selection 2.6% 250г,,109.99,Natura Selection,spb
8000062506,Молочный кофейный напиток Frappe Moccachino Natura Selection 2.6% 250г,,109.99,Natura Selection,spb
1000470924,Йогурт Козочка с облачка без сахара 3.2% 200г,74.99,54.99,Козочка с Облачка,spb
1000433642,Масло сливочное Danke 82.5% 180г,,209.99,Danke,spb
1000458136,Масло сладко-сливочное Ясь Белоус 82.5% 180г,193.19,159.99,Ясь Белоус,spb
1000342026,Каша овсяная Сады Придонья яблоко-груша-персик с 6 месяцев 125г,,55.98,Сады Придонья,spb
1000500918,Молочный кофейный напиток Slasty Story Капучино 2.5% 245мл,,189.99,Slasty Story,spb
1000528266,Йогурт питьевой Velle Овсяный Малина 230г,,69.99,Velle,spb
1000528265,Йогурт питьевой Velle Овсяный Вишня 230г,,69.99,Velle,spb
1000448252,Творог Ясь Белоус 9% 400г,,149.99,Ясь Белоус,spb
1000463648,Сметана Ясь Белоус 15% 350г,89.99,79.99,Ясь Белоус,spb
8000055235,Творог рассыпчатый Славянские кружева 9% 700г,309.99,249.99,Славянские Кружева,spb
1000384151,Масло сливочное Danke 72.5% 180г,,179.99,Danke,spb
1000579489,Каша Фрутоняня жидкая молочная гречневая 200мл,,79.98,Фрутоняня,spb
1000187936,Творог детский Растишка Клубника-Банан с печеньем 3.5% 108г,,62.99,Растишка,spb
1000155179,Каша Геркулес овсяная абрикос 35г,,22.99,Русский Продукт,spb
1000457493,Сливочное масло Крестьянское Ясь Белоус 72.5% 180г,171.39,149.99,Ясь Белоус,spb
8000028032,Йогурт Viola Laplandia питьевой с малиной и клюквой 2.5% 260г,,74.99,Viola,spb
1000371470,Сыр Laime Пармезан выдержанный 40% весовой,749.97,499.97,Laime,spb
8000028031,Йогурт Viola Laplandia питьевой манго со вкусом пломбира 2.5% 260г,,74.99,Viola,spb
8000046577,Масло сливочное Шоколадное Маслом вверх 62% 180г,,199.99,Маслом Вверх,spb
8000084661,Суфле молочное с ванилью в бельгийском шоколаде со взрывной карамелью 30г,,79.99,ЗГДиОП им. В.П. Пастухова,spb
8000058186,Йогурт со вкусом Вишня-черешня-гранола Молочная культура 2.7-3.5% 130г,79.99,69.99,Молочная Культура,spb
8000063356,Молочная детская каша пшенично-овсяная с яблоком ежевикой и малиной Агуша 100г,,59.99,Агуша,spb
8000058293,Молоко ультрапастеризованное Из Вологды 2.5% 970мл,109.99,89.99,Из Вологды,spb
8000059995,Йогурт персик абрикос Хозяйство Васильевой 2.7% 350г,139.99,109.99,Хозяйство Васильевой А.В.,spb
8000079508,Напиток овсяный Банан-клубника Nemoloko Kids 200мл,,29.99,Nemoloko,spb
8000058185,"Йогурт с голубикой, ежевикой и гранолой Молочная культура 2.7%-3.5% 130г",79.99,69.99,Молочная Культура,spb
8000072734,Сметана Ясь Белоус 15% 180г,,37.99,Ясь Белоус,spb
8000057752,Десерт Фруктово-ягодный с молоком Фруто Kids 90г,,68.99,Фрутоkids,spb
1000574404,Сметана Ясь Белоус 20% 180г,62.99,52.99,Ясь Белоус,spb
1000575571,Молочный коктейль со вкусом карамели Фанни Ямми 170мл,,57.32,Фанни Ямми,spb
8000070532,Сырки творожные глазированные Ваниль Село Зеленое 20% 150г,,149.99,Село Зеленое,spb
8000073444,Творог обезжиренный Резной Палисад 1.8% 180г,,59.99,Резной Палисад,spb
8000079387,Десерт фруктовый фигурный Скрепыши 180г в ассортименте,,139.99,Скрепыши,spb
8000079349,Творог Вкуснотеево 5% 200г,,89.99,Вкуснотеево,spb
1000581129,Вишня в желе Ростагроэкспорт 150г,,89.99,Ростагроэкспорт,spb
8000069908,Творог Вкуснотеево 5% 350г,,159.99,Вкуснотеево,spb
8000079148,Перепелиное яйцо Молодецкие 10шт,,69.99,Молодецкие,spb
8000068573,Сыр Голландский Landkaas 45% весовой,299.97,233.97,Landkaas,spb
8000087572,Йогурт Греческий Epica 2.5% 130г,,54.99,Epica,spb
8000081587,Маршмеллоу манго в молочном шоколаде В.П.Пастухов 9% 45г,,99.99,ЗГДиОП им. В.П. Пастухова,spb
8000077951,Напиток соевый Имбирный пряник Green Milk 1л,,139.99,Green Milk,spb
8000059708,Майонез оливковый Master Gurme 50.5% 350мл,119.99,84.99,Master Gurme,spb
8000077476,Сыр Камамбер с белой плесенью 60% Premiere of taste 100г,249.99,189.99,Premiere of taste,spb
8000079350,Творог Вкуснотеево 2% 200г,,79.99,Вкуснотеево,spb
8000077483,Напиток кисломолочный безлактозный Клубника-личи Молвест Protein Max 0.6% 240г,,159.99,Молвест,spb
8000077481,Напиток кисломолочный безлактозный Кокос-ваниль Молвест Protein Max 0.6% 240г,,179.99,Молвест,spb
1000574405,Сметана Ясь Белоус 20% 350г,109.99,89.99,Ясь Белоус,spb
8000061562,Молочный коктейль молочный шоколад Топ 2% 450г,,79.99,ТОП,spb
8000061561,Молочный коктейль пломбир Топ 2% 450г,,79.99,ТОП,spb
8000058295,Молоко ультрапастеризованное Из Вологды 3.2% 970мл,119.99,94.99,Из Вологды,spb
8000057502,Сметана Экомилк 15% 290г,,89.99,Экомилк,spb
1000580174,Сырок творожный глазированный с клубникой Космомишки 23% 40г,,23.99,Космомишки,spb
8000029505,Молоко отборное ультрапастеризованное Минская марка 3.4-6% 1.5л,159.99,139.99,Минская Марка,spb
8000061566,Сырок творожный глазированный кактус Савушкин 20% 40г,,33.99,Савушкин,spb
1000580175,Сырок глазированный Картошка с варёной сгущёнкой Космомишки 40г,,23.99,Космомишки,spb
8000088783,Сырок творожный с цукатами Хозяйство Васильевой А.В. 4.5% 100г,,49.99,Хозяйство Васильевой А.В.,spb
8000092760,Сыр Тофу натуральный Россоя 120г,89.99,79.99,Россоя,spb
